game_id,data_type,mode,team_era,roster_reference,quarter_length_seconds,regulation_quarters,overtime_enabled,stamina_enabled,side_1_player_a,side_1_player_b,side_2_player_a,side_2_player_b,side_1_nba_team,side_2_nba_team,side_1_team_strength_assumed,side_2_team_strength_assumed,side_1_final_score,side_2_final_score,winner_side,side_1_wins,simulated_pre_game_p_side_1_win
SIM0532,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Ryan,Brian,Sam,San Antonio Spurs,Sacramento Kings,82,79,34,32,1,1,0.624
SIM0533,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,Paul,Jackson,Dbart,Orlando Magic,Portland Trail Blazers,81,78,41,42,2,0,0.4436
SIM0534,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,Ben,Sam,Corwin,Cleveland Cavaliers,Dallas Mavericks,83,83,52,41,1,1,0.5907
SIM0535,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,Ben,Jackson,Brian,Houston Rockets,Cleveland Cavaliers,83,83,31,28,1,1,0.5
SIM0536,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,Ben,Ryan,Max,Indiana Pacers,Dallas Mavericks,82,83,41,29,1,1,0.4428
SIM0537,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,Brian,Max,Corwin,Miami Heat,Philadelphia 76ers,80,81,43,42,1,1,0.4203
SIM0538,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Brian,Corwin,Jackson,Washington Wizards,Houston Rockets,75,83,31,33,2,0,0.323
SIM0539,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Max,Ben,Brian,Dallas Mavericks,Denver Nuggets,83,83,41,36,1,1,0.6551
SIM0540,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,Jackson,Sam,Dbart,Phoenix Suns,Denver Nuggets,81,83,45,34,1,1,0.5225
SIM0541,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,Max,Ryan,Brian,Boston Celtics,Portland Trail Blazers,82,78,53,31,1,1,0.696
SIM0542,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Sam,Max,Ben,Denver Nuggets,Charlotte Hornets,83,78,36,25,1,1,0.5354
SIM0543,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,Ben,Ryan,Max,San Antonio Spurs,Charlotte Hornets,82,78,51,42,1,1,0.5008
SIM0544,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Corwin,Brian,Ben,Denver Nuggets,Sacramento Kings,83,79,56,16,1,1,0.5915
SIM0545,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Max,Jackson,Brian,Chicago Bulls,Utah Jazz,78,76,35,41,2,0,0.5461
SIM0546,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,Jackson,Sam,Max,Brooklyn Nets,Los Angeles Clippers,75,83,49,46,1,1,0.4077
SIM0547,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,Jackson,Max,Corwin,Portland Trail Blazers,Memphis Grizzlies,78,80,46,38,1,1,0.5453
SIM0548,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,Brian,Paul,Jackson,Portland Trail Blazers,Golden State Warriors,78,82,40,41,2,0,0.304
SIM0549,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,Brian,Sam,Corwin,Orlando Magic,Houston Rockets,81,83,41,42,2,0,0.4089
SIM0550,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,Dbart,Ben,Corwin,New Orleans Pelicans,Los Angeles Clippers,78,83,25,62,2,0,0.3136
SIM0551,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,Max,Brian,Paul,Memphis Grizzlies,Houston Rockets,80,83,36,51,2,0,0.5108
SIM0552,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Max,Ryan,Sam,Orlando Magic,Houston Rockets,81,83,37,47,2,0,0.6337
SIM0553,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Paul,Corwin,Max,Chicago Bulls,Los Angeles Lakers,78,83,39,47,2,0,0.4646
SIM0554,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Brian,Ben,Paul,Chicago Bulls,Golden State Warriors,78,82,31,38,2,0,0.2667
SIM0555,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,Jackson,Paul,Sam,Memphis Grizzlies,Phoenix Suns,80,81,28,29,2,0,0.5112
SIM0556,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Corwin,Ben,Brian,Boston Celtics,Dallas Mavericks,82,83,46,34,1,1,0.5341
SIM0557,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Dbart,Corwin,Ben,New York Knicks,Washington Wizards,84,75,42,25,1,1,0.6464
SIM0558,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,Corwin,Dbart,Paul,Washington Wizards,Orlando Magic,75,81,44,32,1,1,0.4305
SIM0559,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,Max,Corwin,Dbart,Indiana Pacers,Oklahoma City Thunder,82,85,47,27,1,1,0.6229
SIM0560,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Brian,Jackson,Corwin,Orlando Magic,Detroit Pistons,81,82,41,31,1,1,0.3981
SIM0561,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Brian,Jackson,Corwin,Chicago Bulls,Washington Wizards,78,75,38,40,2,0,0.4892
SIM0562,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Jackson,Ben,Max,Phoenix Suns,New Orleans Pelicans,81,78,48,43,1,1,0.4892
SIM0563,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,Max,Corwin,Ben,Philadelphia 76ers,Memphis Grizzlies,81,80,43,41,1,1,0.5572
SIM0564,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,Ryan,Jackson,Max,Boston Celtics,Milwaukee Bucks,82,81,31,49,2,0,0.2953
SIM0565,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Ben,Dbart,Max,Oklahoma City Thunder,Milwaukee Bucks,85,81,45,38,1,1,0.696
SIM0566,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Dbart,Max,Corwin,Portland Trail Blazers,Detroit Pistons,78,82,24,27,2,0,0.4535
SIM0567,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Corwin,Max,Ben,Denver Nuggets,New York Knicks,83,84,37,43,2,0,0.3344
SIM0568,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,Dbart,Ben,Ryan,Orlando Magic,Milwaukee Bucks,81,81,39,57,2,0,0.3449
SIM0569,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,Corwin,Sam,Ryan,Golden State Warriors,Dallas Mavericks,82,83,34,45,2,0,0.4883
SIM0570,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Dbart,Ryan,Brian,Denver Nuggets,Cleveland Cavaliers,83,83,42,37,1,1,0.5907
SIM0571,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,Sam,Ryan,Jackson,Phoenix Suns,Cleveland Cavaliers,81,83,31,46,2,0,0.4539
SIM0572,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Max,Dbart,Ryan,Toronto Raptors,Phoenix Suns,79,81,55,43,1,1,0.6548
SIM0573,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Brian,Dbart,Ben,Oklahoma City Thunder,Dallas Mavericks,85,83,21,40,2,0,0.4321
SIM0574,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Ryan,Paul,Dbart,Sacramento Kings,New York Knicks,79,84,54,42,1,1,0.5104
SIM0575,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Brian,Sam,Jackson,New Orleans Pelicans,Detroit Pistons,78,82,33,27,1,1,0.2667
SIM0576,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Jackson,Ryan,Ben,Orlando Magic,Miami Heat,81,80,46,38,1,1,0.5797
SIM0577,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Sam,Corwin,Dbart,Chicago Bulls,Golden State Warriors,78,82,45,38,1,1,0.6334
SIM0578,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Paul,Corwin,Max,Dallas Mavericks,Cleveland Cavaliers,83,83,50,35,1,1,0.6126
SIM0579,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Ryan,Corwin,Sam,Indiana Pacers,Brooklyn Nets,82,75,47,42,1,1,0.646
SIM0580,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Brian,Sam,Ryan,Orlando Magic,Cleveland Cavaliers,81,83,28,37,2,0,0.4996
SIM0581,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Sam,Ryan,Jackson,Dallas Mavericks,Houston Rockets,83,83,43,37,1,1,0.5
SIM0582,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,Corwin,Max,Brian,Memphis Grizzlies,Washington Wizards,80,75,41,29,1,1,0.5354
SIM0583,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,Ben,Paul,Corwin,Atlanta Hawks,Indiana Pacers,80,82,35,43,2,0,0.6337
SIM0584,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Sam,Ben,Brian,Chicago Bulls,Cleveland Cavaliers,78,83,42,48,2,0,0.556
SIM0585,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Sam,Max,Paul,New Orleans Pelicans,Oklahoma City Thunder,78,85,42,41,1,1,0.3333
SIM0586,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Brian,Paul,Corwin,Chicago Bulls,Milwaukee Bucks,78,81,35,34,1,1,0.5108
SIM0587,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,Max,Paul,Sam,Denver Nuggets,Memphis Grizzlies,83,80,29,46,2,0,0.6453
SIM0588,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,Dbart,Brian,Sam,Memphis Grizzlies,Los Angeles Lakers,80,83,36,42,2,0,0.5337
SIM0589,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,Jackson,Ryan,Sam,Phoenix Suns,Detroit Pistons,81,82,37,35,1,1,0.6445
SIM0590,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Max,Ben,Brian,Dallas Mavericks,Los Angeles Clippers,83,83,43,41,1,1,0.5457
SIM0591,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,Dbart,Paul,Jackson,Memphis Grizzlies,Detroit Pistons,80,82,38,54,2,0,0.2494
SIM0592,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,Corwin,Jackson,Dbart,Denver Nuggets,Los Angeles Clippers,83,83,42,62,2,0,0.3874
SIM0593,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,Paul,Brian,Dbart,Toronto Raptors,Golden State Warriors,79,82,27,38,2,0,0.5564
SIM0594,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,Sam,Ryan,Jackson,Los Angeles Lakers,Phoenix Suns,83,81,38,31,1,1,0.3878
SIM0595,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Dbart,Sam,Jackson,Boston Celtics,Chicago Bulls,82,78,44,37,1,1,0.4779
SIM0596,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,Dbart,Jackson,Paul,Philadelphia 76ers,Atlanta Hawks,81,80,42,53,2,0,0.3348
SIM0597,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,Ryan,Corwin,Paul,Los Angeles Lakers,Los Angeles Clippers,83,83,43,35,1,1,0.4771
SIM0598,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,Sam,Brian,Ryan,New York Knicks,Orlando Magic,84,81,48,29,1,1,0.7054
SIM0599,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,Paul,Corwin,Ben,Oklahoma City Thunder,San Antonio Spurs,85,82,49,35,1,1,0.5577
SIM0600,synthetic,2v2,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,Dbart,Ben,Corwin,New Orleans Pelicans,San Antonio Spurs,78,82,36,35,1,1,0.4535
SIM0601,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Dbart,,New York Knicks,Orlando Magic,84,81,46,25,1,1,0.5801
SIM0602,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Jackson,,Memphis Grizzlies,Cleveland Cavaliers,80,83,21,42,2,0,0.2244
SIM0603,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Ben,,Sacramento Kings,Oklahoma City Thunder,79,85,43,42,1,1,0.3862
SIM0604,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Sam,,Memphis Grizzlies,Boston Celtics,80,82,47,35,1,1,0.267
SIM0605,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Ryan,,Miami Heat,Minnesota Timberwolves,80,82,33,44,2,0,0.3445
SIM0606,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Ben,,Oklahoma City Thunder,Houston Rockets,85,83,35,36,2,0,0.3878
SIM0607,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Paul,,Chicago Bulls,Boston Celtics,78,82,34,45,2,0,0.5449
SIM0608,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Jackson,,Cleveland Cavaliers,Portland Trail Blazers,83,78,27,37,2,0,0.2959
SIM0609,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Jackson,,Charlotte Hornets,Los Angeles Lakers,78,83,20,49,2,0,0.2086
SIM0610,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Max,,Atlanta Hawks,San Antonio Spurs,80,82,35,39,2,0,0.3445
SIM0611,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Ryan,,Chicago Bulls,Sacramento Kings,78,79,41,43,2,0,0.6232
SIM0612,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Sam,,Detroit Pistons,Miami Heat,82,80,47,36,1,1,0.5687
SIM0613,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Ryan,,Houston Rockets,Brooklyn Nets,83,75,54,36,1,1,0.6357
SIM0614,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Brian,,Indiana Pacers,Minnesota Timberwolves,82,82,43,27,1,1,0.7144
SIM0615,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Jackson,,Washington Wizards,Philadelphia 76ers,75,81,22,50,2,0,0.1732
SIM0616,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Jackson,,Oklahoma City Thunder,Golden State Warriors,85,82,37,39,2,0,0.4892
SIM0617,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Ben,,Denver Nuggets,Chicago Bulls,83,78,35,41,2,0,0.4667
SIM0618,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Jackson,,Indiana Pacers,Golden State Warriors,82,82,37,49,2,0,0.4543
SIM0619,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Dbart,,Houston Rockets,Sacramento Kings,83,79,44,38,1,1,0.7509
SIM0620,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Ben,,Houston Rockets,Indiana Pacers,83,82,34,39,2,0,0.5572
SIM0621,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Paul,,Indiana Pacers,Memphis Grizzlies,82,80,22,43,2,0,0.3878
SIM0622,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Max,,Houston Rockets,Los Angeles Lakers,83,83,33,46,2,0,0.2497
SIM0623,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Ben,,Chicago Bulls,Philadelphia 76ers,78,81,39,48,2,0,0.334
SIM0624,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Brian,,San Antonio Spurs,Philadelphia 76ers,82,81,45,49,2,0,0.6449
SIM0625,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Ryan,,Atlanta Hawks,Oklahoma City Thunder,80,85,35,45,2,0,0.3136
SIM0626,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Paul,,Milwaukee Bucks,Dallas Mavericks,81,83,37,56,2,0,0.3445
SIM0627,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Brian,,Portland Trail Blazers,Denver Nuggets,78,83,45,50,2,0,0.5333
SIM0628,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Paul,,Philadelphia 76ers,Dallas Mavericks,81,83,34,18,1,1,0.5225
SIM0629,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Max,,Boston Celtics,Atlanta Hawks,82,80,38,37,1,1,0.2333
SIM0630,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Corwin,,Denver Nuggets,Los Angeles Clippers,83,83,31,32,2,0,0.7144
SIM0631,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Sam,,Miami Heat,Denver Nuggets,80,83,35,42,2,0,0.376
SIM0632,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Brian,,Sacramento Kings,Utah Jazz,79,76,51,29,1,1,0.7054
SIM0633,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Jackson,,Boston Celtics,Atlanta Hawks,82,80,44,48,2,0,0.3452
SIM0634,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Ben,,Portland Trail Blazers,Toronto Raptors,78,79,39,29,1,1,0.4428
SIM0635,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Paul,,Milwaukee Bucks,Sacramento Kings,81,79,48,44,1,1,0.5687
SIM0636,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Sam,,Brooklyn Nets,Toronto Raptors,75,79,36,29,1,1,0.5898
SIM0637,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Sam,,Portland Trail Blazers,New York Knicks,78,84,56,46,1,1,0.2663
SIM0638,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Max,,Detroit Pistons,New Orleans Pelicans,82,78,39,41,2,0,0.5915
SIM0639,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Jackson,,Dallas Mavericks,Washington Wizards,83,75,27,49,2,0,0.287
SIM0640,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Corwin,,Utah Jazz,Brooklyn Nets,76,75,41,31,1,1,0.6857
SIM0641,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Brian,,New Orleans Pelicans,Washington Wizards,78,75,36,33,1,1,0.5801
SIM0642,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Max,,Philadelphia 76ers,Portland Trail Blazers,81,78,33,36,2,0,0.3989
SIM0643,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Brian,,Sacramento Kings,Atlanta Hawks,79,80,43,36,1,1,0.6232
SIM0644,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Sam,,Miami Heat,Houston Rockets,80,83,52,47,1,1,0.6011
SIM0645,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Jackson,,New Orleans Pelicans,Atlanta Hawks,78,80,36,45,2,0,0.267
SIM0646,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Max,,Los Angeles Lakers,Utah Jazz,83,76,49,37,1,1,0.49
SIM0647,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Ben,,Utah Jazz,Minnesota Timberwolves,76,82,42,41,1,1,0.2321
SIM0648,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Paul,,Denver Nuggets,Golden State Warriors,83,82,36,32,1,1,0.6449
SIM0649,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Jackson,,Washington Wizards,Minnesota Timberwolves,75,82,44,40,1,1,0.3752
SIM0650,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Dbart,,Denver Nuggets,Utah Jazz,83,76,53,45,1,1,0.5358
SIM0651,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Dbart,,Minnesota Timberwolves,Chicago Bulls,82,78,34,27,1,1,0.6349
SIM0652,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Sam,,Utah Jazz,Dallas Mavericks,76,83,38,29,1,1,0.51
SIM0653,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ben,,Paul,,Charlotte Hornets,Memphis Grizzlies,78,80,37,38,2,0,0.5679
SIM0654,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Corwin,,Houston Rockets,Memphis Grizzlies,83,80,41,45,2,0,0.5801
SIM0655,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Corwin,,Brooklyn Nets,Los Angeles Lakers,75,83,37,38,2,0,0.713
SIM0656,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ryan,,Orlando Magic,New York Knicks,81,84,25,21,1,1,0.685
SIM0657,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Max,,New Orleans Pelicans,Golden State Warriors,78,82,31,54,2,0,0.3651
SIM0658,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Brian,,Boston Celtics,Utah Jazz,82,76,50,43,1,1,0.8268
SIM0659,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Ryan,,Utah Jazz,Chicago Bulls,76,78,34,29,1,1,0.387
SIM0660,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Ryan,,Jackson,,Charlotte Hornets,Washington Wizards,78,75,37,44,2,0,0.315
SIM0661,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Ryan,,Dallas Mavericks,Sacramento Kings,83,79,36,51,2,0,0.5008
SIM0662,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Sam,,Orlando Magic,Portland Trail Blazers,81,78,44,45,2,0,0.3989
SIM0663,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Max,,Indiana Pacers,Oklahoma City Thunder,82,85,27,40,2,0,0.2579
SIM0664,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Max,,Corwin,,Atlanta Hawks,Oklahoma City Thunder,80,85,37,36,1,1,0.7041
SIM0665,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Brian,,Corwin,,Philadelphia 76ers,Golden State Warriors,81,82,40,33,1,1,0.4428
SIM0666,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Max,,Chicago Bulls,Memphis Grizzlies,78,80,40,34,1,1,0.5225
SIM0667,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Paul,,Cleveland Cavaliers,Detroit Pistons,83,82,40,58,2,0,0.4207
SIM0668,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ryan,,Chicago Bulls,San Antonio Spurs,78,82,55,43,1,1,0.6748
SIM0669,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Ryan,,Orlando Magic,Utah Jazz,81,76,40,16,1,1,0.7595
SIM0670,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Corwin,,Boston Celtics,New York Knicks,82,84,43,37,1,1,0.5225
SIM0671,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Ben,,Brooklyn Nets,New York Knicks,75,84,54,51,1,1,0.2081
SIM0672,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Paul,,Sam,,Chicago Bulls,Milwaukee Bucks,78,81,39,38,1,1,0.4199
SIM0673,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Sam,,Brian,,Houston Rockets,Boston Celtics,83,82,54,35,1,1,0.7238
SIM0674,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Brian,,Orlando Magic,Brooklyn Nets,81,75,57,33,1,1,0.8515
SIM0675,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Dbart,,Ben,,Golden State Warriors,Atlanta Hawks,82,80,43,33,1,1,0.3452
SIM0676,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Jackson,,Toronto Raptors,Detroit Pistons,79,82,34,42,2,0,0.1941
SIM0677,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Jackson,,Dbart,,Chicago Bulls,Dallas Mavericks,78,83,42,29,1,1,0.7041
SIM0678,synthetic,1v1,current,NBA 2K26-inspired; assumed strengths,180,4,False,False,Corwin,,Brian,,Utah Jazz,Dallas Mavericks,76,83,46,25,1,1,0.4642
